ID	t0-date	t0-hour	t1-date	t1-hour	t1-WIND_DIREC	t1-CH4	t1-NMHC	t1-CO	t1-RH	t1-WIND_SPEED	t1-WD_HR	t1-SO2	t1-THC	t1-NO	t1-WS_HR	t1-AMB_TEMP	t1-PM10	t1-O3	t1-PM2.5	t1-NOx	t1-NO2	t1-RAINFALL	t2-date	t2-hour	t2-WIND_DIREC	t2-CH4	t2-NMHC	t2-CO	t2-RH	t2-WIND_SPEED	t2-WD_HR	t2-SO2	t2-THC	t2-NO	t2-WS_HR	t2-AMB_TEMP	t2-PM10	t2-O3	t2-PM2.5	t2-NOx	t2-NO2	t2-RAINFALL	t3-date	t3-hour	t3-WIND_DIREC	t3-CH4	t3-NMHC	t3-CO	t3-RH	t3-WIND_SPEED	t3-WD_HR	t3-SO2	t3-THC	t3-NO	t3-WS_HR	t3-AMB_TEMP	t3-PM10	t3-O3	t3-PM2.5	t3-NOx	t3-NO2	t3-RAINFALL	t4-date	t4-hour	t4-WIND_DIREC	t4-CH4	t4-NMHC	t4-CO	t4-RH	t4-WIND_SPEED	t4-WD_HR	t4-SO2	t4-THC	t4-NO	t4-WS_HR	t4-AMB_TEMP	t4-PM10	t4-O3	t4-PM2.5	t4-NOx	t4-NO2	t4-RAINFALL	t5-date	t5-hour	t5-WIND_DIREC	t5-CH4	t5-NMHC	t5-CO	t5-RH	t5-WIND_SPEED	t5-WD_HR	t5-SO2	t5-THC	t5-NO	t5-WS_HR	t5-AMB_TEMP	t5-PM10	t5-O3	t5-PM2.5	t5-NOx	t5-NO2	t5-RAINFALL	t6-date	t6-hour	t6-WIND_DIREC	t6-CH4	t6-NMHC	t6-CO	t6-RH	t6-WIND_SPEED	t6-WD_HR	t6-SO2	t6-THC	t6-NO	t6-WS_HR	t6-AMB_TEMP	t6-PM10	t6-O3	t6-PM2.5	t6-NOx	t6-NO2	t6-RAINFALL	t7-date	t7-hour	t7-WIND_DIREC	t7-CH4	t7-NMHC	t7-CO	t7-RH	t7-WIND_SPEED	t7-WD_HR	t7-SO2	t7-THC	t7-NO	t7-WS_HR	t7-AMB_TEMP	t7-PM10	t7-O3	t7-PM2.5	t7-NOx	t7-NO2	t7-RAINFALL	t8-date	t8-hour	t8-WIND_DIREC	t8-CH4	t8-NMHC	t8-CO	t8-RH	t8-WIND_SPEED	t8-WD_HR	t8-SO2	t8-THC	t8-NO	t8-WS_HR	t8-AMB_TEMP	t8-PM10	t8-O3	t8-PM2.5	t8-NOx	t8-NO2	t8-RAINFALL	t9-date	t9-hour	t9-WIND_DIREC	t9-CH4	t9-NMHC	t9-CO	t9-RH	t9-WIND_SPEED	t9-WD_HR	t9-SO2	t9-THC	t9-NO	t9-WS_HR	t9-AMB_TEMP	t9-PM10	t9-O3	t9-PM2.5	t9-NOx	t9-NO2	t9-RAINFALL
21	201412	6	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0	201412	2	115	1.8	0.06	0.28	70	2.9	113	0.9	1.8	1.3	2.8	15	31	39	30	4.7	3.3	0	201412	1	113	1.8	0.05	0.25	66	2.7	117	0.8	1.8	1.1	2.4	15	34	38	23	4.3	3.2	0	201412	0	108	1.8	0.06	0.26	65	2.4	111	1.8	1.8	1.4	2.5	16	49	39	21	5	3.7	0	201411	23	111	1.8	0.08	0.32	69	2.1	110	1.9	1.9	1.5	2.3	15	42	36	13	7.5	6	0	201411	22	102	1.8	0.1	0.36	70	2.1	106	1.9	1.9	1.8	2.4	15	42	38	24	8.7	6.9	0	201411	21	108	1.8	0.09	0.35	70	2.7	112	1.9	1.9	1.6	2.6	15	36	38	30	8.6	7	0
22	201412	7	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0	201412	2	115	1.8	0.06	0.28	70	2.9	113	0.9	1.8	1.3	2.8	15	31	39	30	4.7	3.3	0	201412	1	113	1.8	0.05	0.25	66	2.7	117	0.8	1.8	1.1	2.4	15	34	38	23	4.3	3.2	0	201412	0	108	1.8	0.06	0.26	65	2.4	111	1.8	1.8	1.4	2.5	16	49	39	21	5	3.7	0	201411	23	111	1.8	0.08	0.32	69	2.1	110	1.9	1.9	1.5	2.3	15	42	36	13	7.5	6	0	201411	22	102	1.8	0.1	0.36	70	2.1	106	1.9	1.9	1.8	2.4	15	42	38	24	8.7	6.9	0
23	201412	8	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0	201412	2	115	1.8	0.06	0.28	70	2.9	113	0.9	1.8	1.3	2.8	15	31	39	30	4.7	3.3	0	201412	1	113	1.8	0.05	0.25	66	2.7	117	0.8	1.8	1.1	2.4	15	34	38	23	4.3	3.2	0	201412	0	108	1.8	0.06	0.26	65	2.4	111	1.8	1.8	1.4	2.5	16	49	39	21	5	3.7	0	201411	23	111	1.8	0.08	0.32	69	2.1	110	1.9	1.9	1.5	2.3	15	42	36	13	7.5	6	0
24	201412	9	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0	201412	2	115	1.8	0.06	0.28	70	2.9	113	0.9	1.8	1.3	2.8	15	31	39	30	4.7	3.3	0	201412	1	113	1.8	0.05	0.25	66	2.7	117	0.8	1.8	1.1	2.4	15	34	38	23	4.3	3.2	0	201412	0	108	1.8	0.06	0.26	65	2.4	111	1.8	1.8	1.4	2.5	16	49	39	21	5	3.7	0
25	201412	10	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0	201412	2	115	1.8	0.06	0.28	70	2.9	113	0.9	1.8	1.3	2.8	15	31	39	30	4.7	3.3	0	201412	1	113	1.8	0.05	0.25	66	2.7	117	0.8	1.8	1.1	2.4	15	34	38	23	4.3	3.2	0
26	201412	11	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0	201412	2	115	1.8	0.06	0.28	70	2.9	113	0.9	1.8	1.3	2.8	15	31	39	30	4.7	3.3	0
27	201412	12	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0	201412	3	102	1.8	0.05	0.27	71	2.3	110	0.8	1.8	1	2.7	14	16	39	30	4.1	3.1	0
28	201412	13	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0	201412	4	87	1.8	0.05	0.24	70	1.5	100	0.8	1.8	1.2	2	14	18	34	22	4.3	3.1	0
29	201412	14	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0	201412	5	79	1.8	0.07	0.26	67	1	64	0.7	1.8	1.1	0.5	15	8	31	18	5.5	4.3	0
30	201412	15	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0	201412	6	252	1.8	0.09	0.34	59	0.8	80	0.8	1.8	1.6	0.8	16	16	30	13	11	9.4	0
31	201412	16	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0	201412	7	90	1.8	0.19	0.56	60	4	88	1.2	2	8.4	1.5	16	24	18	13	27	19	0
32	201412	17	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0	201412	8	216	1.8	0.31	0.79	55	1	50	3.3	2.1	17	0.7	17	37	17	11	43	26	0
33	201412	18	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0	201412	9	317	1.8	0.5	1.05	50	0.6	326	8.3	2.3	17	0.2	20	58	24	22	53	36	0
34	201412	19	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0	201412	10	312	1.7	0.13	0.3	40	1.5	339	1.9	1.9	2.2	0.7	22	51	46	25	11	8.4	0
35	201412	20	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0	201412	11	315	1.8	0.18	0.37	43	2	314	4.9	2	4.8	1.2	23	63	45	34	22	17	0
36	201412	21	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0	201412	12	299	1.8	0.16	0.43	49	2.9	305	8.3	2	5.3	2.6	24	60	46	38	29	24	0
37	201412	22	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0	201412	13	283	1.8	0.15	0.42	53	2.5	283	4.1	2	3.5	2.2	24	75	58	50	21	18	0
38	201412	23	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0	201412	14	283	1.8	0.12	0.34	47	1.9	290	2.8	1.9	2.3	1.6	24	71	62	53	14	12	0
39	201413	0	201412	23	124	1.8	0.12	0.33	71	2.4	117	1.8	1.9	1.7	2.2	18	42	35	26	11	9.1	0	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0	201412	15	311	1.8	0.16	0.35	48	2.5	305	4.1	1.9	2.4	2.2	24	66	58	43	18	16	0
40	201413	1	201413	0	111	1.8	0.12	0.32	72	1.5	117	1.7	1.9	1.2	1.7	18	38	34	19	9.2	8	0	201412	23	124	1.8	0.12	0.33	71	2.4	117	1.8	1.9	1.7	2.2	18	42	35	26	11	9.1	0	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0	201412	16	35	1.8	0.23	0.38	53	1.1	352	4.6	2	2.4	0.5	23	69	55	43	20	18	0
41	201413	2	201413	1	71	1.8	0.18	0.35	73	1.6	106	2.8	2	1.3	1.2	18	27	28	25	11	9.7	0	201413	0	111	1.8	0.12	0.32	72	1.5	117	1.7	1.9	1.2	1.7	18	38	34	19	9.2	8	0	201412	23	124	1.8	0.12	0.33	71	2.4	117	1.8	1.9	1.7	2.2	18	42	35	26	11	9.1	0	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0	201412	17	117	1.8	0.32	0.61	62	1.7	116	3	2.1	3.5	1.6	21	65	33	45	28	25	0
42	201413	3	201413	2	122	1.8	0.15	0.37	73	1.2	91	2.7	1.9	1.2	1.2	18	31	30	27	11	10	0	201413	1	71	1.8	0.18	0.35	73	1.6	106	2.8	2	1.3	1.2	18	27	28	25	11	9.7	0	201413	0	111	1.8	0.12	0.32	72	1.5	117	1.7	1.9	1.2	1.7	18	38	34	19	9.2	8	0	201412	23	124	1.8	0.12	0.33	71	2.4	117	1.8	1.9	1.7	2.2	18	42	35	26	11	9.1	0	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0	201412	18	102	1.8	0.18	0.44	65	2.3	111	2.4	2	1.5	2	20	61	40	46	16	15	0
43	201413	4	201413	3	145	1.8	0.13	0.31	76	1.6	115	2.8	1.9	0.9	1.2	18	33	33	20	8.1	7.2	0	201413	2	122	1.8	0.15	0.37	73	1.2	91	2.7	1.9	1.2	1.2	18	31	30	27	11	10	0	201413	1	71	1.8	0.18	0.35	73	1.6	106	2.8	2	1.3	1.2	18	27	28	25	11	9.7	0	201413	0	111	1.8	0.12	0.32	72	1.5	117	1.7	1.9	1.2	1.7	18	38	34	19	9.2	8	0	201412	23	124	1.8	0.12	0.33	71	2.4	117	1.8	1.9	1.7	2.2	18	42	35	26	11	9.1	0	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0	201412	19	125	1.8	0.15	0.4	66	2.3	117	1.8	1.9	1.4	2.3	19	64	38	32	13	12	0
44	201413	5	201413	4	116	1.8	0.16	0.29	76	1.3	93	2.3	1.9	0.9	1.2	18	30	30	16	8.3	7.4	0	201413	3	145	1.8	0.13	0.31	76	1.6	115	2.8	1.9	0.9	1.2	18	33	33	20	8.1	7.2	0	201413	2	122	1.8	0.15	0.37	73	1.2	91	2.7	1.9	1.2	1.2	18	31	30	27	11	10	0	201413	1	71	1.8	0.18	0.35	73	1.6	106	2.8	2	1.3	1.2	18	27	28	25	11	9.7	0	201413	0	111	1.8	0.12	0.32	72	1.5	117	1.7	1.9	1.2	1.7	18	38	34	19	9.2	8	0	201412	23	124	1.8	0.12	0.33	71	2.4	117	1.8	1.9	1.7	2.2	18	42	35	26	11	9.1	0	201412	22	120	1.8	0.17	0.41	71	2.3	117	2.9	2	1.5	1.8	18	49	25	22	17	15	0	201412	21	90	1.8	0.29	0.55	71	1.4	74	1.9	2.1	1.5	0.6	18	57	20	19	22	21	0	201412	20	125	1.8	0.23	0.4	69	2	107	1.5	2	1.5	1.7	18	62	32	16	14	13	0
